RR	LCI	UCI	P	var	class
0.09965392517171501	0.029974634325539543	0.3313102903700233	1.683959457144465e-4	(Intercept)	nnrti
1.1067813820439614	0.2395650524023481	5.11328766593977	0.8966180421189909	round16	nnrti
0.9929943335578433	0.23749117270278608	4.1518921956395625	0.9923150674187267	round17	nnrti
0.9979898189833235	0.24074376444055617	4.13711101140604	0.9977871243658553	round18	nnrti
0.8976539863378168	0.15055451693414007	5.352098997738223	0.9056530582598095	round19	nnrti
